Date,Time,Truth,Distance,St Dev,Successes,Attempts,RSSI(range),RTT(range),RSSI(scan),RTT(scan),Frequency,CenterFreq0,CenterFreq1,BW,Standard,BSSID,SSID,
2023-12-14,09-21-57.697,0.5,2.665,0.472,8,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-57.862,0.5,2.504,0.079,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-58.034,0.5,2.478,0.169,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-58.213,0.5,2.634,0.556,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-58.387,0.5,2.414,0.084,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-58.560,0.5,2.376,0.049,5,31,-54,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-58.737,0.5,2.359,0.275,9,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-58.915,0.5,2.809,0.578,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-59.085,0.5,2.481,0.052,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-59.257,0.5,2.455,0.069,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-59.425,0.5,2.567,0.117,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-59.592,0.5,2.453,0.066,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-59.769,0.5,2.364,0.179,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-21-59.935,0.5,2.555,0.537,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-00.102,0.5,2.734,0.577,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-00.280,0.5,2.931,0.57,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-00.446,0.5,2.544,0.068,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-00.624,0.5,2.651,0.563,11,31,-54,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-00.803,0.5,2.304,0.039,6,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-00.978,0.5,2.61,0.473,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-01.145,0.5,2.529,0.028,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-01.321,0.5,2.434,0.087,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-01.485,0.5,2.716,0.355,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-01.664,0.5,2.724,0.642,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-01.836,0.5,2.811,0.526,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-02.013,0.5,2.624,0.168,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-02.182,0.5,2.683,0.392,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-02.358,0.5,2.491,0.168,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-02.531,0.5,2.415,0.072,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-02.695,0.5,2.685,0.572,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-02.853,0.5,2.808,0.589,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-03.030,0.5,2.659,0.433,11,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-03.199,0.5,2.663,0.397,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-03.365,0.5,2.536,0.11,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-03.541,0.5,2.488,0.106,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-03.705,0.5,2.497,0.054,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-03.875,0.5,2.727,0.365,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-04.036,0.5,2.478,0.089,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-04.194,0.5,2.373,0.057,8,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-04.367,0.5,2.59,0.151,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-04.559,0.5,2.455,0.143,9,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-04.729,0.5,2.503,0.087,6,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-04.902,0.5,2.635,0.554,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-05.073,0.5,2.364,0.04,9,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-05.240,0.5,2.438,0.042,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-05.410,0.5,2.592,0.444,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-05.580,0.5,2.732,0.483,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-05.754,0.5,2.735,0.432,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-05.922,0.5,2.374,0.027,7,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-06.101,0.5,2.587,0.369,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-06.279,0.5,2.365,0.147,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-06.451,0.5,2.632,0.42,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-06.622,0.5,2.812,0.636,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-06.797,0.5,2.447,0.072,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-06.966,0.5,2.785,0.124,10,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-07.148,0.5,2.891,0.385,8,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-07.327,0.5,2.551,0.158,10,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-07.494,0.5,2.548,0.107,12,31,-59,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-07.672,0.5,2.459,0.231,12,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-07.845,0.5,2.664,0.091,8,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-08.012,0.5,3.14,0.634,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-08.185,0.5,3.147,0.123,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-08.359,0.5,2.96,0.54,14,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-08.524,0.5,2.791,0.104,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-08.702,0.5,3.136,0.673,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-08.874,0.5,3.105,0.681,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-09.045,0.5,2.881,0.47,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-09.223,0.5,2.876,0.606,12,31,-54,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-09.392,0.5,3.096,0.701,5,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-09.563,0.5,2.972,0.584,14,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-09.739,0.5,2.764,0.069,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-09.910,0.5,3.045,0.488,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-10.074,0.5,3.013,0.521,14,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-10.243,0.5,3.086,0.468,14,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-10.421,0.5,2.899,0.12,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-10.600,0.5,3.013,0.08,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-10.780,0.5,3.246,0.388,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-10.944,0.5,3.368,0.65,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-11.117,0.5,2.929,0.189,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-11.288,0.5,3.038,0.081,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-11.460,0.5,3.319,0.427,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-11.638,0.5,3.232,0.108,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-11.805,0.5,3.43,0.269,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-11.984,0.5,3.261,0.063,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-12.152,0.5,3.308,0.109,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-12.320,0.5,3.693,0.594,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-12.496,0.5,3.655,0.254,14,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-12.661,0.5,3.72,0.207,5,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-12.840,0.5,3.566,0.804,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-13.004,0.5,3.027,0.172,10,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-13.172,0.5,2.931,0.134,12,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-13.342,0.5,3.641,0.729,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-13.507,0.5,2.979,0.393,13,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-18-18.175,*,0,0,0,0,0,0,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-13.861,0.5,2.829,0.178,10,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-14.037,0.5,3.219,0.553,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-14.208,0.5,3.042,0.054,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-14.374,0.5,3.007,0.421,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-14.549,0.5,3.034,0.104,12,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-14.728,0.5,3.575,0.756,5,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-14.895,0.5,3.099,0.196,12,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-15.068,0.5,2.971,0.043,10,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-15.249,0.5,3.244,0.364,14,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-15.426,0.5,2.615,0.475,13,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-15.585,0.5,2.534,0.427,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-15.758,0.5,2.371,0.171,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-15.930,0.5,2.831,0.182,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-16.100,0.5,2.729,0.083,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-16.273,0.5,2.895,0.463,11,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-16.448,0.5,2.317,0.054,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-16.630,0.5,2.771,0.266,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-16.802,0.5,2.804,0.308,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-16.971,0.5,2.652,0.088,9,31,-53,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-17.142,0.5,2.635,0.075,9,31,-53,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-17.322,0.5,2.573,0.526,12,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-17.498,0.5,2.409,0.112,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-17.677,0.5,2.382,0.053,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-17.854,0.5,2.522,0.209,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-18.027,0.5,2.367,0.103,12,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-18.195,0.5,2.41,0.035,8,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-18.370,0.5,2.289,0.121,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-18.554,0.5,2.391,0.04,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-18.724,0.5,2.563,0.472,10,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-18.895,0.5,2.642,0.488,13,31,-55,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-19.060,0.5,2.474,0.081,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-19.235,0.5,2.728,0.455,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-19.398,0.5,2.74,0.255,14,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-19.569,0.5,2.745,0.468,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-19.734,0.5,2.528,0.088,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-19.906,0.5,2.921,0.401,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-20.071,0.5,2.661,0.043,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-20.247,0.5,2.601,0.038,4,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-20.421,0.5,2.784,0.393,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-20.587,0.5,3.055,0.36,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-18-18.174,*,0,0,0,0,0,0,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-20.941,0.5,2.845,0.055,11,31,-56,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-21.112,0.5,3.15,0.303,14,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-21.293,0.5,2.91,0.148,10,31,-58,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-21.465,0.5,2.925,0.056,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-21.644,0.5,3.159,0.243,8,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-21.819,0.5,3.141,0.348,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-21.994,0.5,3.062,0.305,13,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-22.161,0.5,3.088,0.295,12,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
2023-12-14,09-22-22.343,0.5,2.844,0.155,11,31,-57,1,-40,1,5745,5775,0,80,11ac,70:3a:cb:8d:fe:3e,"ayushidrawsablank",
